year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2010,26,Elektrikernas,men,55-59,14467.5,9323128.5
2010,26,Elektrikernas,women,55-59,135.0,91800.0
2010,26,Elektrikernas,men,60+,23063.0,14725341.5
2010,26,Elektrikernas,women,60+,161.0,76164.0
2010,27,Ledarnas,men,-24,650.5,426500.0
2010,27,Ledarnas,women,-24,154.0,91857.0
2010,27,Ledarnas,men,25-29,3356.5,2141786.0
2010,27,Ledarnas,women,25-29,2087.5,1347175.0
2010,27,Ledarnas,men,30-34,8782.5,5617447.0
2010,27,Ledarnas,women,30-34,5222.0,3243598.5
2010,27,Ledarnas,men,35-39,17809.0,11814415.0
2010,27,Ledarnas,women,35-39,7861.5,5188296.5
2010,27,Ledarnas,men,40-44,33394.5,22204569.5
2010,27,Ledarnas,women,40-44,12787.0,8369639.5
2010,27,Ledarnas,men,45-49,44474.0,29316603.0
2010,27,Ledarnas,women,45-49,15559.0,10319698.0
2010,27,Ledarnas,men,50-54,42182.5,28177483.5
2010,27,Ledarnas,women,50-54,13165.5,8689105.0
2010,27,Ledarnas,men,55-59,51125.0,33978290.5
2010,27,Ledarnas,women,55-59,14169.5,9389837.0
2010,27,Ledarnas,men,60+,97276.0,62896114.5
2010,27,Ledarnas,women,60+,11734.5,7779576.0
2010,36,Byggnadsarbetarnas,men,-24,120140.5,67615034.5
2010,36,Byggnadsarbetarnas,women,-24,5410.0,2818935.0
2010,36,Byggnadsarbetarnas,men,25-29,170453.5,106248849.5
2010,36,Byggnadsarbetarnas,women,25-29,5670.0,3040649.5
2010,36,Byggnadsarbetarnas,men,30-34,141181.5,88764414.5
2010,36,Byggnadsarbetarnas,women,30-34,4310.0,2474267.0
2010,36,Byggnadsarbetarnas,men,35-39,152405.0,97489720.0
2010,36,Byggnadsarbetarnas,women,35-39,3556.0,2076597.0
2010,36,Byggnadsarbetarnas,men,40-44,151207.5,95742928.0
2010,36,Byggnadsarbetarnas,women,40-44,5128.0,2918488.5
2010,36,Byggnadsarbetarnas,men,45-49,159220.0,103063439.0
2010,36,Byggnadsarbetarnas,women,45-49,3053.5,1838697.0
2010,36,Byggnadsarbetarnas,men,50-54,139320.5,88952549.5
2010,36,Byggnadsarbetarnas,women,50-54,2532.0,1599846.0
2010,36,Byggnadsarbetarnas,men,55-59,143412.0,93523477.0
2010,36,Byggnadsarbetarnas,women,55-59,1403.5,857696.5
2010,36,Byggnadsarbetarnas,men,60+,190140.0,122595574.0
2010,36,Byggnadsarbetarnas,women,60+,1538.0,737920.5
2010,41,Sveriges arbetares,men,-24,2298.5,1138994.5
2010,41,Sveriges arbetares,women,-24,966.0,470721.5
2010,41,Sveriges arbetares,men,25-29,10485.5,6046747.0
2010,41,Sveriges arbetares,women,25-29,7718.5,4101815.0
2010,41,Sveriges arbetares,men,30-34,11769.5,6852129.5
2010,41,Sveriges arbetares,women,30-34,7863.5,4437715.5
2010,41,Sveriges arbetares,men,35-39,8416.5,5285449.5
2010,41,Sveriges arbetares,women,35-39,7692.5,4457942.0
2010,41,Sveriges arbetares,men,40-44,13598.5,8566347.5
2010,41,Sveriges arbetares,women,40-44,6672.0,4037491.0
2010,41,Sveriges arbetares,men,45-49,16042.0,9825820.5
2010,41,Sveriges arbetares,women,45-49,8542.0,5036371.0
2010,41,Sveriges arbetares,men,50-54,14194.0,8930245.5
2010,41,Sveriges arbetares,women,50-54,5392.5,3009848.0
2010,41,Sveriges arbetares,men,55-59,15425.0,9827166.0
2010,41,Sveriges arbetares,women,55-59,3318.0,1940981.5
2010,41,Sveriges arbetares,men,60+,16219.5,10182515.0
2010,41,Sveriges arbetares,women,60+,3111.0,1831007.5
2010,44,Pappersindustriarbetarnas,men,-24,4398.0,2546845.5
2010,44,Pappersindustriarbetarnas,women,-24,1317.5,748038.0
2010,44,Pappersindustriarbetarnas,men,25-29,10525.5,6624669.0
2010,44,Pappersindustriarbetarnas,women,25-29,3813.0,2348054.5
2010,44,Pappersindustriarbetarnas,men,30-34,8070.5,5247872.0
2010,44,Pappersindustriarbetarnas,women,30-34,3649.0,2292243.5
2010,44,Pappersindustriarbetarnas,men,35-39,5807.0,3787453.0
2010,44,Pappersindustriarbetarnas,women,35-39,3969.5,2530853.0
2010,44,Pappersindustriarbetarnas,men,40-44,8700.5,5601031.5
2010,44,Pappersindustriarbetarnas,women,40-44,6048.0,3842063.5
2010,44,Pappersindustriarbetarnas,men,45-49,13886.0,9256199.5
2010,44,Pappersindustriarbetarnas,women,45-49,4247.0,2655415.5
2010,44,Pappersindustriarbetarnas,men,50-54,14309.5,9547992.0
2010,44,Pappersindustriarbetarnas,women,50-54,3515.5,2215106.0
2010,44,Pappersindustriarbetarnas,men,55-59,17385.5,11434880.5
2010,44,Pappersindustriarbetarnas,women,55-59,4633.0,2973909.5
2010,44,Pappersindustriarbetarnas,men,60+,18923.5,12528389.0
2010,44,Pappersindustriarbetarnas,women,60+,4381.0,2571425.0
2010,47,Fastighets,men,-24,8862.0,4406506.0
2010,47,Fastighets,women,-24,9280.5,4217875.5
2010,47,Fastighets,men,25-29,25744.0,13783953.5
2010,47,Fastighets,women,25-29,30021.0,14832076.5
2010,47,Fastighets,men,30-34,34356.0,19171149.0
2010,47,Fastighets,women,30-34,43223.5,21619273.5
2010,47,Fastighets,men,35-39,37367.0,21458905.0
2010,47,Fastighets,women,35-39,45540.0,23186260.5
2010,47,Fastighets,men,40-44,33551.0,19142731.5
2010,47,Fastighets,women,40-44,44461.5,23114990.5
2010,47,Fastighets,men,45-49,35205.5,20401814.0
2010,47,Fastighets,women,45-49,40715.5,20746967.5
2010,47,Fastighets,men,50-54,29394.0,17088820.0
2010,47,Fastighets,women,50-54,27839.5,14486552.5
2010,47,Fastighets,men,55-59,28765.5,16810174.5
2010,47,Fastighets,women,55-59,18931.5,9934228.0
2010,47,Fastighets,men,60+,29907.0,17794308.0
2010,47,Fastighets,women,60+,19427.0,10544111.5
2010,51,Kommunalarbetarnas,men,-24,51266.0,23525514.0
2010,51,Kommunalarbetarnas,women,-24,130875.0,58988954.5
2010,51,Kommunalarbetarnas,men,25-29,120653.0,63515318.5
2010,51,Kommunalarbetarnas,women,25-29,386998.5,195810210.5
2010,51,Kommunalarbetarnas,men,30-34,145666.0,81429034.5
2010,51,Kommunalarbetarnas,women,30-34,451041.5,238217336.0
2010,51,Kommunalarbetarnas,men,35-39,136595.0,77721175.5
2010,51,Kommunalarbetarnas,women,35-39,461991.5,246586010.0
2010,51,Kommunalarbetarnas,men,40-44,153527.0,88464951.5
2010,51,Kommunalarbetarnas,women,40-44,448385.0,244690495.5
2010,51,Kommunalarbetarnas,men,45-49,155835.5,90126813.0
2010,51,Kommunalarbetarnas,women,45-49,434588.5,241157062.0
2010,51,Kommunalarbetarnas,men,50-54,150234.0,88099080.0
2010,51,Kommunalarbetarnas,women,50-54,322039.5,179070155.5
2010,51,Kommunalarbetarnas,men,55-59,129137.5,75951320.5
2010,51,Kommunalarbetarnas,women,55-59,247970.5,138095369.0
2010,51,Kommunalarbetarnas,men,60+,117944.5,71092968.5
2010,51,Kommunalarbetarnas,women,60+,228350.5,127458605.5
2010,52,Journalisternas,men,-24,227.5,130493.0
2010,52,Journalisternas,women,-24,576.0,303979.5
2010,52,Journalisternas,men,25-29,3492.0,2015998.0
2010,52,Journalisternas,women,25-29,6780.5,3830017.0
2010,52,Journalisternas,men,30-34,4863.5,3050661.5
2010,52,Journalisternas,women,30-34,8850.0,5520540.5
2010,52,Journalisternas,men,35-39,7199.0,4659821.5
2010,52,Journalisternas,women,35-39,9598.5,5949648.5
2010,52,Journalisternas,men,40-44,4802.5,3152072.5
2010,52,Journalisternas,women,40-44,7067.0,4542851.5
2010,52,Journalisternas,men,45-49,4039.0,2653401.0
2010,52,Journalisternas,women,45-49,7011.0,4170227.5
2010,52,Journalisternas,men,50-54,3190.5,1912584.0
2010,52,Journalisternas,women,50-54,3291.0,2003321.5
2010,52,Journalisternas,men,55-59,5262.5,3222438.5
2010,52,Journalisternas,women,55-59,2258.5,1346860.0
2010,52,Journalisternas,men,60+,5427.5,3398171.0
2010,52,Journalisternas,women,60+,3814.5,2473359.0
2010,53,Vision,men,-24,2692.5,1162572.0
2010,53,Vision,women,-24,5445.0,2616792.0
2010,53,Vision,men,25-29,7652.5,4202345.0
2010,53,Vision,women,25-29,17242.0,9731689.5
2010,53,Vision,men,30-34,12481.5,7628927.5
2010,53,Vision,women,30-34,30695.0,18263985.0
2010,53,Vision,men,35-39,17309.0,10337185.0
2010,53,Vision,women,35-39,39109.5,23431843.0
2010,53,Vision,men,40-44,18544.5,11708473.0
2010,53,Vision,women,40-44,48138.5,28584027.5
2010,53,Vision,men,45-49,21495.0,13604870.5
2010,53,Vision,women,45-49,61950.5,36995904.5
2010,53,Vision,men,50-54,25889.5,15758556.5
2010,53,Vision,women,50-54,51183.5,29970536.0
2010,53,Vision,men,55-59,27382.5,16952024.0
2010,53,Vision,women,55-59,56157.5,33288818.5
2010,53,Vision,men,60+,32602.0,20488275.5
2010,53,Vision,women,60+,68355.5,40701617.5
2010,55,Akademikernas,men,-24,3741.0,2097412.5
2010,55,Akademikernas,women,-24,5603.5,2559425.0
2010,55,Akademikernas,men,25-29,75144.0,42868252.0
2010,55,Akademikernas,women,25-29,132359.0,73126534.0
2010,55,Akademikernas,men,30-34,147194.0,91072647.0
2010,55,Akademikernas,women,30-34,228779.5,141220685.5
2010,55,Akademikernas,men,35-39,146692.0,94426765.5
2010,55,Akademikernas,women,35-39,214116.5,135866221.0
2010,55,Akademikernas,men,40-44,135621.5,87746871.5
2010,55,Akademikernas,women,40-44,172745.0,109038933.0
2010,55,Akademikernas,men,45-49,139859.5,91227545.5
2010,55,Akademikernas,women,45-49,148843.5,93936176.0
2010,55,Akademikernas,men,50-54,122155.5,79994568.0
2010,55,Akademikernas,women,50-54,112502.0,72256380.0
2010,55,Akademikernas,men,55-59,109930.5,71791414.0
2010,55,Akademikernas,women,55-59,87496.5,55792602.5
2010,55,Akademikernas,men,60+,119494.5,78081255.5
2010,55,Akademikernas,women,60+,99060.5,62876527.0
2010,56,Småföretagarnas,men,-24,5154.0,2412158.0
2010,56,Småföretagarnas,women,-24,3503.5,1424946.0
2010,56,Småföretagarnas,men,25-29,26664.5,12987095.0
2010,56,Småföretagarnas,women,25-29,21757.5,9710183.0
2010,56,Småföretagarnas,men,30-34,40869.5,19325674.5
2010,56,Småföretagarnas,women,30-34,30390.5,13477564.5
2010,56,Småföretagarnas,men,35-39,63340.5,32277565.5
2010,56,Småföretagarnas,women,35-39,51302.5,23741737.0
2010,56,Småföretagarnas,men,40-44,76621.0,40033291.0
2010,56,Småföretagarnas,women,40-44,60729.0,29298338.5
2010,56,Småföretagarnas,men,45-49,88593.0,46704596.5
2010,56,Småföretagarnas,women,45-49,60433.0,28809839.5
2010,56,Småföretagarnas,men,50-54,78976.0,41749946.0
2010,56,Småföretagarnas,women,50-54,45696.5,22414628.5
2010,56,Småföretagarnas,men,55-59,76005.0,41132822.0
2010,56,Småföretagarnas,women,55-59,43950.0,21849334.5
2010,56,Småföretagarnas,men,60+,98531.0,55589303.0
2010,56,Småföretagarnas,women,60+,50058.5,25341748.0
2010,62,Sekos,men,-24,40442.5,21797718.0
2010,62,Sekos,women,-24,10954.5,5763721.0
2010,62,Sekos,men,25-29,68096.5,41555543.0
2010,62,Sekos,women,25-29,26460.0,14534967.5
2010,62,Sekos,men,30-34,61845.5,38553408.0
2010,62,Sekos,women,30-34,26672.5,15153564.0
2010,62,Sekos,men,35-39,54121.0,34229798.0
2010,62,Sekos,women,35-39,30429.5,18001444.0
2010,62,Sekos,men,40-44,65779.5,41876624.5
2010,62,Sekos,women,40-44,35832.0,21162286.0
2010,62,Sekos,men,45-49,72045.5,46581574.0
2010,62,Sekos,women,45-49,42649.0,25925794.5
2010,62,Sekos,men,50-54,77480.5,50907186.5
2010,62,Sekos,women,50-54,32789.0,20509698.0
2010,62,Sekos,men,55-59,76829.0,50605069.0
2010,62,Sekos,women,55-59,31587.0,19294617.5
2010,62,Sekos,men,60+,127938.5,84001353.5
2010,62,Sekos,women,60+,26917.0,16535426.0
2010,65,STs,men,-24,1843.0,1009381.5
2010,65,STs,women,-24,2839.0,1501079.0
2010,65,STs,men,25-29,8539.5,5002764.5
2010,65,STs,women,25-29,7524.0,4245096.5
2010,65,STs,men,30-34,7425.0,4457414.5
2010,65,STs,women,30-34,15085.5,9191810.5
2010,65,STs,men,35-39,9966.5,6116685.5
2010,65,STs,women,35-39,20956.0,12807157.5
2010,65,STs,men,40-44,12737.0,8236290.5
2010,65,STs,women,40-44,29911.0,18184025.5
2010,65,STs,men,45-49,13132.5,8358021.0
2010,65,STs,women,45-49,30267.0,18977778.5
2010,65,STs,men,50-54,14729.5,9497746.5
2010,65,STs,women,50-54,37417.0,23451371.5
2010,65,STs,men,55-59,17567.0,11422924.0
2010,65,STs,women,55-59,44324.5,27298950.0
2010,65,STs,men,60+,20129.5,13151141.5
2010,65,STs,women,60+,46455.5,28912899.0
2010,67,IF Metalls,men,-24,135493.5,77642049.0
2010,67,IF Metalls,women,-24,29345.0,16492555.0
2010,67,IF Metalls,men,25-29,472372.0,294345437.0
2010,67,IF Metalls,women,25-29,113280.0,67885261.5
2010,67,IF Metalls,men,30-34,471171.5,298105019.5
2010,67,IF Metalls,women,30-34,140076.0,85795785.0
2010,67,IF Metalls,men,35-39,448839.0,284411700.5
2010,67,IF Metalls,women,35-39,150868.5,92173471.0
2010,67,IF Metalls,men,40-44,461532.0,295346963.0
2010,67,IF Metalls,women,40-44,190527.0,116112170.5
2010,67,IF Metalls,men,45-49,446534.5,286567998.5
2010,67,IF Metalls,women,45-49,170741.0,105608362.5
2010,67,IF Metalls,men,50-54,400410.0,257753001.0
2010,67,IF Metalls,women,50-54,125970.5,78264383.0
2010,67,IF Metalls,men,55-59,349193.0,225168878.0
2010,67,IF Metalls,women,55-59,114715.0,70511154.0
2010,67,IF Metalls,men,60+,423841.0,272533946.0
2010,67,IF Metalls,women,60+,136068.0,82190417.0
2010,68,Lärarnas,men,-24,566.5,174346.0
2010,68,Lärarnas,women,-24,1508.0,679434.5
2010,68,Lärarnas,men,25-29,8420.0,4618251.5
2010,68,Lärarnas,women,25-29,32583.0,18182142.0
2010,68,Lärarnas,men,30-34,16331.5,9892846.0
2010,68,Lärarnas,women,30-34,59967.5,36309408.5
2010,68,Lärarnas,men,35-39,17312.5,10804707.0
2010,68,Lärarnas,women,35-39,63317.0,38186079.5
2010,68,Lärarnas,men,40-44,15584.0,9872312.5
2010,68,Lärarnas,women,40-44,55177.0,33104102.0
2010,68,Lärarnas,men,45-49,17785.5,11223594.0
2010,68,Lärarnas,women,45-49,59102.0,35652946.0
2010,68,Lärarnas,men,50-54,22455.5,14109218.0
2010,68,Lärarnas,women,50-54,47668.0,28437038.5
2010,68,Lärarnas,men,55-59,21410.0,13484550.0
2010,68,Lärarnas,women,55-59,46696.5,28445193.5
2010,68,Lärarnas,men,60+,32287.0,20319444.5
2010,68,Lärarnas,women,60+,57164.5,34654198.5
2010,69,Alfa,men,-24,168066.5,53775922.5
2010,69,Alfa,women,-24,133318.5,39852971.5
2010,69,Alfa,men,25-29,341413.0,123557034.5
2010,69,Alfa,women,25-29,275093.5,94660657.0
2010,69,Alfa,men,30-34,273867.0,103989464.5
2010,69,Alfa,women,30-34,187886.0,70356242.5
2010,69,Alfa,men,35-39,213190.5,80389417.5
2010,69,Alfa,women,35-39,145896.0,53253419.0
2010,69,Alfa,men,40-44,190293.5,71261943.5
2010,69,Alfa,women,40-44,122939.5,45446680.5
2010,69,Alfa,men,45-49,184113.5,66819319.0
2010,69,Alfa,women,45-49,114966.5,40524439.0
2010,69,Alfa,men,50-54,158121.0,60043986.0
2010,69,Alfa,women,50-54,83837.5,30443411.0
2010,69,Alfa,men,55-59,126796.5,49923474.5
2010,69,Alfa,women,55-59,65020.5,24235813.0
2010,69,Alfa,men,60+,101842.5,41424718.0
2010,69,Alfa,women,60+,47649.5,18999031.5
2010,70,Finans- och Försäkringsbranschens,men,-24,1492.0,840592.5
2010,70,Finans- och Försäkringsbranschens,women,-24,2249.5,1032751.0
2010,70,Finans- och Försäkringsbranschens,men,25-29,5484.0,3043547.0
2010,70,Finans- och Försäkringsbranschens,women,25-29,8832.0,5038679.0
2010,70,Finans- och Försäkringsbranschens,men,30-34,6284.0,3943311.5
2010,70,Finans- och Försäkringsbranschens,women,30-34,11896.0,7397121.0
2010,70,Finans- och Försäkringsbranschens,men,35-39,6742.5,4193169.0
2010,70,Finans- och Försäkringsbranschens,women,35-39,11420.0,7336466.0
2010,70,Finans- och Försäkringsbranschens,men,40-44,6557.5,4320560.5
2010,70,Finans- och Försäkringsbranschens,women,40-44,11375.5,7070897.0
2010,70,Finans- och Försäkringsbranschens,men,45-49,9982.0,6533913.0
2010,70,Finans- och Försäkringsbranschens,women,45-49,11672.0,7309290.5
2010,70,Finans- och Försäkringsbranschens,men,50-54,7714.0,4933776.0
2010,70,Finans- och Försäkringsbranschens,women,50-54,8917.0,5592448.0
2010,70,Finans- och Försäkringsbranschens,men,55-59,7018.5,4492633.5
2010,70,Finans- och Försäkringsbranschens,women,55-59,11393.5,7336805.5
2010,70,Finans- och Försäkringsbranschens,men,60+,6858.0,4039771.5
2010,70,Finans- och Försäkringsbranschens,women,60+,20153.0,12037541.0
2011,4,Handelsanställdas,men,-24,27749.5,13188251.5
2011,4,Handelsanställdas,women,-24,44039.0,19851438.5
2011,4,Handelsanställdas,men,25-29,83310.0,48280357.5
2011,4,Handelsanställdas,women,25-29,139950.5,76495046.5
2011,4,Handelsanställdas,men,30-34,92285.5,55234319.0
2011,4,Handelsanställdas,women,30-34,154706.0,88295284.0
2011,4,Handelsanställdas,men,35-39,82923.0,49615386.0
2011,4,Handelsanställdas,women,35-39,139794.0,80894925.0
2011,4,Handelsanställdas,men,40-44,78010.5,47260332.5
2011,4,Handelsanställdas,women,40-44,135221.5,78101513.5
2011,4,Handelsanställdas,men,45-49,75593.0,46202886.5
2011,4,Handelsanställdas,women,45-49,107072.5,61884911.0
2011,4,Handelsanställdas,men,50-54,57390.5,34972037.5
2011,4,Handelsanställdas,women,50-54,81457.0,46980949.0
2011,4,Handelsanställdas,men,55-59,51776.0,31916622.0
2011,4,Handelsanställdas,women,55-59,70965.0,41485945.5
2011,4,Handelsanställdas,men,60+,50251.0,30723731.5
2011,4,Handelsanställdas,women,60+,99023.0,56362015.0
2011,6,GS,men,-24,15163.0,7043758.0
2011,6,GS,women,-24,3690.0,1747363.0
2011,6,GS,men,25-29,31904.5,18355787.5
2011,6,GS,women,25-29,8322.0,4657480.5
2011,6,GS,men,30-34,32481.0,19692077.5
2011,6,GS,women,30-34,10012.0,5945502.0
2011,6,GS,men,35-39,31032.0,19123576.5
2011,6,GS,women,35-39,13640.5,8185904.5
2011,6,GS,men,40-44,48232.5,30496182.0
2011,6,GS,women,40-44,19492.0,11698738.0
2011,6,GS,men,45-49,53197.0,33021308.5
2011,6,GS,women,45-49,20573.0,12464836.0
2011,6,GS,men,50-54,48494.5,30610842.5
2011,6,GS,women,50-54,15359.5,9608106.5
2011,6,GS,men,55-59,53352.0,33879403.0
2011,6,GS,women,55-59,13832.0,8502224.5
2011,6,GS,men,60+,79495.5,51598913.0
2011,6,GS,women,60+,23189.5,14221232.5
2011,10,Livsmedelsarbetarnas,men,-24,8289.5,3879982.0
2011,10,Livsmedelsarbetarnas,women,-24,4818.5,2263616.5
2011,10,Livsmedelsarbetarnas,men,25-29,26331.0,15308516.5
2011,10,Livsmedelsarbetarnas,women,25-29,18451.0,10198751.0
2011,10,Livsmedelsarbetarnas,men,30-34,26463.0,16181994.0
2011,10,Livsmedelsarbetarnas,women,30-34,22989.5,12723133.5
2011,10,Livsmedelsarbetarnas,men,35-39,28585.0,17290166.5
2011,10,Livsmedelsarbetarnas,women,35-39,22479.5,13154341.0
2011,10,Livsmedelsarbetarnas,men,40-44,24755.5,15261827.5
2011,10,Livsmedelsarbetarnas,women,40-44,23819.0,14432554.0
2011,10,Livsmedelsarbetarnas,men,45-49,22212.0,14059965.5
2011,10,Livsmedelsarbetarnas,women,45-49,21504.5,13072736.0
2011,10,Livsmedelsarbetarnas,men,50-54,20968.0,13327652.5
2011,10,Livsmedelsarbetarnas,women,50-54,11774.0,7185901.0
2011,10,Livsmedelsarbetarnas,men,55-59,19368.0,12116902.5
2011,10,Livsmedelsarbetarnas,women,55-59,9809.5,6119022.0
2011,10,Livsmedelsarbetarnas,men,60+,21454.0,13664335.0
2011,10,Livsmedelsarbetarnas,women,60+,14713.0,8993210.5
2011,14,Unionens,men,-24,31265.0,13860613.0
2011,14,Unionens,women,-24,34226.0,15605277.0
2011,14,Unionens,men,25-29,95094.5,53448100.0
2011,14,Unionens,women,25-29,126299.0,70422458.0
2011,14,Unionens,men,30-34,140834.0,86339445.0
2011,14,Unionens,women,30-34,216304.5,129430839.5
2011,14,Unionens,men,35-39,175532.5,111593708.5
2011,14,Unionens,women,35-39,286027.5,176160540.0
2011,14,Unionens,men,40-44,202378.5,130362996.0
2011,14,Unionens,women,40-44,306736.5,191239955.5
2011,14,Unionens,men,45-49,234132.5,149533182.5
2011,14,Unionens,women,45-49,312038.0,194397715.0
2011,14,Unionens,men,50-54,209405.5,133722428.5
2011,14,Unionens,women,50-54,231942.0,144877442.0
2011,14,Unionens,men,55-59,207227.5,133429116.0
2011,14,Unionens,women,55-59,230412.0,143751690.5
2011,14,Unionens,men,60+,359041.5,233658525.5
2011,14,Unionens,women,60+,369241.0,231017546.0
2011,19,Transportarbetarnas,men,-24,18734.5,9393004.0
2011,19,Transportarbetarnas,women,-24,5875.5,2997423.5
2011,19,Transportarbetarnas,men,25-29,55334.5,32811987.0
2011,19,Transportarbetarnas,women,25-29,18433.5,10679996.0
2011,19,Transportarbetarnas,men,30-34,67978.0,40915764.5
2011,19,Transportarbetarnas,women,30-34,22675.5,13632749.5
2011,19,Transportarbetarnas,men,35-39,63406.0,38909580.0
2011,19,Transportarbetarnas,women,35-39,22018.0,13129102.5
2011,19,Transportarbetarnas,men,40-44,65921.0,40528830.5
2011,19,Transportarbetarnas,women,40-44,20971.5,12910314.0
2011,19,Transportarbetarnas,men,45-49,82981.0,51603702.5
2011,19,Transportarbetarnas,women,45-49,19086.5,11572440.0
2011,19,Transportarbetarnas,men,50-54,70339.0,44344700.0
2011,19,Transportarbetarnas,women,50-54,13364.0,8144602.5
2011,19,Transportarbetarnas,men,55-59,62536.0,38970916.5
2011,19,Transportarbetarnas,women,55-59,9543.0,5892045.0
2011,19,Transportarbetarnas,men,60+,69775.5,44124852.0
2011,19,Transportarbetarnas,women,60+,8479.5,5223520.0
2011,22,Hotell- och Restauranganställdas,men,-24,14804.5,6925891.5
2011,22,Hotell- och Restauranganställdas,women,-24,26563.5,11432075.5
2011,22,Hotell- och Restauranganställdas,men,25-29,54710.0,28487345.5
2011,22,Hotell- och Restauranganställdas,women,25-29,71106.0,35694071.0
2011,22,Hotell- och Restauranganställdas,men,30-34,72388.5,38783712.0
2011,22,Hotell- och Restauranganställdas,women,30-34,81728.5,43549114.0
2011,22,Hotell- och Restauranganställdas,men,35-39,58901.5,32526098.5
2011,22,Hotell- och Restauranganställdas,women,35-39,76582.5,41265302.0
2011,22,Hotell- och Restauranganställdas,men,40-44,49550.0,27186552.5
2011,22,Hotell- och Restauranganställdas,women,40-44,67179.5,36444687.5
2011,22,Hotell- och Restauranganställdas,men,45-49,46076.5,25405671.0
2011,22,Hotell- och Restauranganställdas,women,45-49,57633.0,30194303.0
2011,22,Hotell- och Restauranganställdas,men,50-54,34141.5,18600029.5
2011,22,Hotell- och Restauranganställdas,women,50-54,40664.5,21750481.5
2011,22,Hotell- och Restauranganställdas,men,55-59,23791.0,13022889.0
2011,22,Hotell- och Restauranganställdas,women,55-59,27992.5,15436323.5
2011,22,Hotell- och Restauranganställdas,men,60+,15329.0,8788009.5
2011,22,Hotell- och Restauranganställdas,women,60+,26061.0,14638594.5
